Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"TE Adegoke, IW Sabinari, TO Usman…","Allopurinol and valproic acid improve cardiac triglyceride and Na+-K+-ATPase activity independent of circulating aldosterone in female rats with glucose intolerance",2020,"… of Physiology and …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/13813455.2020.1767148","https://scholar.google.com/scholar?cites=269315102529568709&as_sdt=2005&sciodt=0,5&hl=en",11,"2021-07-31 07:13:36","","10.1080/13813455.2020.1767148","","",,,,,2,2.00,1,4,1,"… Impaired glucose tolerance, hyperinsulinemia, dyslipidemia with elevated triglyceride level and endothelial dysfunction are well-documented risk factors for cardiovascular … obtained from the animal house of the College of Health Sciences, University of Ilorin (Ilorin, Nigeria) …","","https://scholar.google.com/scholar?q=related:xT_sqqjMvAMJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"CB Nwatu, EE Young, BM Onyenekwe…","Association of short sleep duration with cardiometabolic risk factors in a population of rural Nigerian women: A cross-sectional study",2020,"… Journal of Medicine …","researchgate.net","https://www.researchgate.net/profile/Chidimma-Nwatu/publication/343308757_Association_of_short_sleep_duration_with_cardiometabolic_risk_factors_in_a_population_of_rural_Nigerian_women_A_cross-sectional_study/links/5f566dba299bf13a31aae8fc/Association-of-short-sleep-duration-with-cardiometabolic-risk-factors-in-a-population-of-rural-Nigerian-women-A-cross-sectional-study.pdf","",12,"2021-07-31 07:13:36","PDF","","","",,,,,0,0.00,0,4,1,"… of less than 7 h in a study conducted in urban-dwelling Nigerian women.[9 … Prediabetes, which consists of impaired fasting glucose (IFG) and impaired glucose tolerance (IGT), predates … and myocardial infarction.[14] In a rural community in Enugu State, Nigeria, the prevalence of …","https://www.researchgate.net/profile/Chidimma-Nwatu/publication/343308757_Association_of_short_sleep_duration_with_cardiometabolic_risk_factors_in_a_population_of_rural_Nigerian_women_A_cross-sectional_study/links/5f566dba299bf13a31aae8fc/Association-of-short-sleep-duration-with-cardiometabolic-risk-factors-in-a-population-of-rural-Nigerian-women-A-cross-sectional-study.pdf","https://scholar.google.com/scholar?q=related:fwkzxWVcDLwJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"N Kabir, SI Ibrahim, IA Aujara, SY Isah","Prevalence of Prediabetes",2020,"","researchgate.net","https://www.researchgate.net/profile/Salihu-Ibrahim-2/publication/344873832_PREVALENCE_OF_PREDIABETES_AND_ITS_ASSOCIATED_RISK_FACTORS_AMONG_STAFF_AND_STUDENTS_OF_FEDERAL_UNIVERSITY_DUTSE/links/5f958a09a6fdccfd7b7db691/PREVALENCE-OF-PREDIABETES-AND-ITS-ASSOCIATED-RISK-FACTORS-AMONG-STAFF-AND-STUDENTS-OF-FEDERAL-UNIVERSITY-DUTSE.pdf","",13,"2021-07-31 07:13:36","PDF","","","",,,,,0,0.00,0,4,1,"… Assessment and Treatment of Cardiovascular Risk in Prediabetes: Impaired Glucose Tolerance and Impaired Fasting Glucose … Nigerian Journal of medicine, 16: 50-56 Hall, V., Thomsen, RW, Henriksen, O … Risk Factors for Type 2 Diabetes in Maiduguri, North-Eastern Nigeria …","https://www.researchgate.net/profile/Salihu-Ibrahim-2/publication/344873832_PREVALENCE_OF_PREDIABETES_AND_ITS_ASSOCIATED_RISK_FACTORS_AMONG_STAFF_AND_STUDENTS_OF_FEDERAL_UNIVERSITY_DUTSE/links/5f958a09a6fdccfd7b7db691/PREVALENCE-OF-PREDIABETES-AND-ITS-ASSOCIATED-RISK-FACTORS-AMONG-STAFF-AND-STUDENTS-OF-FEDERAL-UNIVERSITY-DUTSE.pdf","https://scholar.google.com/scholar?q=related:J_q-Hq29tJAJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"M Dikko, Y Sarkingobir, AI Umar","Effect of Tamsulosin Administration on Oral Glucose Tolerance (OGT) In Normal Wistar Rats",2020,"Nigerian Journal of Physiological …","ojshostng.com","http://www.ojshostng.com/index.php/njphysiologicalsciences/article/view/1063","",14,"2021-07-31 07:13:36","","","","",,,,,0,0.00,0,3,1,"… The prevalence of impaired glucose tolerance is increasing among the older men across the various … OGT) of Benign Prostatic Hyperplasia Patients Treated with Tamsulosin in Sokoto State, Nigeria. Nigerian Journal of Pharmaceutical and Applied Science Research, 9(2): 33-39 …","http://www.ojshostng.com/index.php/njphysiologicalsciences/article/download/1063/1108","https://scholar.google.com/scholar?q=related:WGspMPMwoRAJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"ED Areola, IJ Adewuyi, TO Usman, LK Arogundade…","Sildenafil augments fetal weight and placental adiponectin in gestational testosterone-induced glucose intolerant rats",2021,"Toxicology Reports","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214750021001207","",15,"2021-07-31 07:13:36","HTML","","","",,,,,0,0.00,0,5,1,"… candidate in IUGR. Therefore, the present study sought to determine the effect of PDE5i on placental adiponectin/Nrf2 pathway in gestational testosterone-induced impaired glucose tolerance and fetal growth. Fifteen pregnant …","https://www.sciencedirect.com/science/article/pii/S2214750021001207",""
1,"I Kato, B Tumaini, K Pallangyo","Prevalence of non-communicable diseases among individuals with HIV infection by antiretroviral therapy status in Dar ES Salaam, Tanzania",2020,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0235542","https://scholar.google.com/scholar?cites=12991169470234977105&as_sdt=2005&sciodt=0,5&hl=en",16,"2021-07-31 07:13:36","HTML","","","",,,,,1,1.00,0,3,1,"… Impaired glucose tolerance was found in 22.9% and 4.6% among LTART compared to ART naïve subjects, p<0.001 … The overall prevalence of impaired glucose tolerance (IGT) was 22.9% among subjects on long-term ART and 4.6% in ART naïve subjects (p<0.001) …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0235542","https://scholar.google.com/scholar?q=related:UWNBks3nSbQJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"M Alhagamhmad, A Alhassony, A Elarwah…","Concurrent Sickle Cell Anemia and Diabetes Mellitus with Ketosis in a Libyan Toddler: First National Report and Youngest Case Study",2020,"Asian Journal of …","journalajpr.com","http://www.journalajpr.com/index.php/AJPR/article/view/30134","",17,"2021-07-31 07:13:36","","","","",,,,,0,0.00,0,4,1,"… 1) Dr. Ejeliogu, Emeka Uba, Jos University Teaching Hospital, Nigeria … hypogonadism with a lower frequency of other endocrine dysfunctions comprising impaired glucose tolerance [4]. Interestingly … been described again in a report dated 2014 on two Nigerian adolescents aged …","https://www.journalajpr.com/index.php/AJPR/article/download/30134/56540","https://scholar.google.com/scholar?q=related:lB8ryA_bSU0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"T Omolekulo, LA Olatunji","SODIUM ACETATE ATTENUATES MYOCARDIAL TRIGLYCERIDE ACCUMULATION IN COMBINED ORAL CONTRACEPTIVE-TREATED RATS BY SUPPRESSING …",2021,"Journal of Hypertension","journals.lww.com","https://journals.lww.com/jhypertension/Abstract/2021/04001/SODIUM_ACETATE_ATTENUATES_MYOCARDIAL_TRIGLYCERIDE.8.aspx","",18,"2021-07-31 07:13:36","","","","",,,,,0,0.00,0,2,1,"Objective: Myocardial triglyceride accumulation characterizes many cardiovascular disorders. Card.","",""
6,"OA Adeyanju, OS Michael, AO Soladoye…","Blockade of mineralocorticoid receptor ameliorates oral contraceptive-induced insulin resistance by suppressing elevated uric acid and glycogen synthase kinase-3 …",2020,"Archives of physiology …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/13813455.2018.1509220","https://scholar.google.com/scholar?cites=1467679880328888382&as_sdt=2005&sciodt=0,5&hl=en",19,"2021-07-31 07:13:36","","10.1080/13813455.2018.1509220","","",,,,,6,6.00,2,4,1,"… Results: Data showed that COC treatment led to increased IR, 1-hour postload glucose level, insulinemia, triglyceride/HDL-cholesterol ratio, total cholesterol/HDL-cholesterol ratio, uric acid, GSK-3, aldosterone, corticosterone values, impaired glucose tolerance and pancreatic β …","","https://scholar.google.com/scholar?q=related:PsD9NhM_XhQJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"K Olaniyi, L Olatunji","ORAL ETHINYLESTRADIOL-LEVONORGESTREL COUNTERACTS FRUCTOSE IMPACTS ON RENAL METABOLIC FUNCTION IN FEMALE WISTAR RATS",2021,"Journal of Hypertension","journals.lww.com","https://journals.lww.com/jhypertension/Abstract/2021/04001/ORAL_ETHINYLESTRADIOL_LEVONORGESTREL_COUNTERACTS.883.aspx","",20,"2021-07-31 07:13:36","","","","",,,,,0,0.00,0,2,1,"Objective: Renal function is critical in the regulation of cardiovascular parameters such as bloo.","",""
0,"F Mghanga, E Maduhu, H Nyawale","Prevalence of hyperhomocysteinaemia, selected determinants and relation to hypertension severity in Northern-Nigerian hypertensives: the ABU homocysteine …",2020,"Ghana Medical Journal","ajol.info","https://www.ajol.info/index.php/gmj/article/view/199265","",21,"2021-07-31 07:13:36","","","","",,,,,0,0.00,0,3,1,"… another study conducted three decades earlier using the 1985 diagnostic criteria, reported zero prevalence of GDM and impaired glucose tolerance in pregnant … Adendokum AO, Eneli A, KuKu SF: Prevalence of gestational diabetes mellitus in 221 consecutive Nigerian women …","https://www.ajol.info/index.php/gmj/article/download/199265/187886","https://scholar.google.com/scholar?q=related:dsrzuKvIw_wJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"B Hauwa, NK Nnamah, O Taofeeq, SK Bello…","Assessing cardiovascular status using biomarkers and anthropometry among patients with Type-2 Diabetes in a resource limited setting",2021,"Annals of Medical …","annalsmls.org","https://annalsmls.org/index.php/amls/article/view/19","",22,"2021-07-31 07:13:36","HTML","","","",,,,,0,0.00,0,5,1,"… of Health Sciences, Bayero University Kano, Nigeria; Dankoli S. Usman Department of Physiotherapy, General Hospital Dutse, Jigawa State, Nigeria … and lifestyle interventions to prevent or delay type 2 diabetes in people with impaired glucose tolerance: systematic review and …","https://annalsmls.org/index.php/amls/article/view/19","https://scholar.google.com/scholar?q=related:Famt_Dz8PXwJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"PO Ibikunle, A Orovwigho, CI Oguaghamba, P Awhen","Effects of Selected Psychotropic Drugs on the Cardio-Respiratory Fitness and Body Composition of Patients with Serious Mental Illness in South East Nigeria",2020,"J Psychiatry","academia.edu","https://www.academia.edu/download/64726917/Effects_of_selected_psychotropic_drugs_on_the_cardiorespiratory_fitness_and_body_composition.pdf","",23,"2021-07-31 07:13:36","PDF","","","",,,,,0,0.00,0,4,1,"… syndrome, including cardiovascular disease and impaired glucose tolerance leading to the risk of developing diabetes type II. There are few published data on effect of psychotropic drugs on cardio-respiratory and adiposity profile of SMI patients from Nigeria, although there are …","https://www.academia.edu/download/64726917/Effects_of_selected_psychotropic_drugs_on_the_cardiorespiratory_fitness_and_body_composition.pdf","https://scholar.google.com/scholar?q=related:fTTEk9HTv00J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"O Fapohunda, FA OGUNLEYE, DC AJAYI","Oral Magnesium Supplementation Ameliorates Glucose Tolerance in Streptozotocin-Nicotinamide Induced Diabetic Rats",2020,"","preprints.org","https://www.preprints.org/manuscript/202011.0373","",24,"2021-07-31 07:13:36","","","","",,,,,0,0.00,0,3,1,"… Plant Science and Biotechnology, Adekunle Ajasin University Ondo State, Nigeria. They were … glucose metabolism and is evidently as impaired glucose tolerance (IGT) or impaired fasting … Fasting Blood Glucose; The Nigerian Health Journal, Vol. 15, No 1 …","https://www.preprints.org/manuscript/202011.0373/download/final_file","https://scholar.google.com/scholar?q=related:n5KnCFVpoHIJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
2,"E Igwenagu, IO Igbokwe, TN Egbe-Nwiyi","Fasting hyperglycaemia, glucose intolerance and pancreatic islet necrosis in albino rats associated with subchronic oral aluminium chloride exposure",2020,"Comparative Clinical Pathology","Springer","https://link.springer.com/article/10.1007/s00580-019-03028-4","https://scholar.google.com/scholar?cites=857265752300562515&as_sdt=2005&sciodt=0,5&hl=en",25,"2021-07-31 07:13:36","","10.1007/s00580-019-03028-4","","",,,,,2,2.00,1,3,1,"… using tail blood and each fasted rat was orally administered d-glucose (Evans Medical Plc, Lagos, Nigeria) at 1.0 g/kg … The impaired glucose tolerance corroborates the hyperglycaemia and provides empirical evidence for the pathophysiological mechanism for its development …","https://www.researchgate.net/profile/Ephraim-Igwenagu-2/publication/334727458_Fasting_hyperglycaemia_glucose_intolerance_and_pancreatic_islet_necrosis_in_albino_rats_associated_with_subchronic_oral_aluminium_chloride_exposure/links/5e521bea92851c7f7f4fdf7e/Fasting-hyperglycaemia-glucose-intolerance-and-pancreatic-islet-necrosis-in-albino-rats-associated-with-subchronic-oral-aluminium-chloride-exposure.pdf","https://scholar.google.com/scholar?q=related:U6j746ie5QsJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
7,"AN Odili, BS Chori, B Danladi, PC Nwakile, IC Okoye…","Prevalence, awareness, treatment and control of hypertension in Nigeria: data from a nationwide survey 2017",2020,"Global …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7427662/","https://scholar.google.com/scholar?cites=3150219772049583896&as_sdt=2005&sciodt=0,5&hl=en",26,"2021-07-31 07:13:36","HTML","","","",,,,,7,7.00,1,6,1,"… six states (one state in each of the six geo-political zones) of Nigeria between March … and hypertension according to the age and sex structure of the 2006 Nigerian population census … Out of 4192 adult Nigerians that had good quality blood pressure readings, 2377 (63.9%) were …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7427662/","https://scholar.google.com/scholar?q=related:GG9tLTHUtysJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"P Kumar, P Sharma, A Mohit, S Shrestha","Study on Glycemic and Lipidemic Status in Different Trimesters of Pregnancy",2020,"International Journal of …","ijop.net","http://ijop.net/index.php/ijocm/article/download/1312/1201","",27,"2021-07-31 07:13:36","PDF","","","",,,,,0,0.00,0,4,1,"… as useful predictor of cardiovascular risk among postmenopausal women in Enugu, Nigeria … 16. Aberg A, Rydhstroem H, Frid A, Impaired glucose tolerance associated with adverse pregnancy outcome … and lipoprotein metabolism in trimesters of pregnancy in Nigerian women: Is …","http://ijop.net/index.php/ijocm/article/download/1312/1201","https://scholar.google.com/scholar?q=related:KOnO6bXv5yQJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
2,"SJ Yi, YW Xiong, HL Zhu, LM Dai, XL Cao…","Environmental cadmium exposure during pregnancy causes diabetes-like phenotypes in mouse offspring: association with oxidative stress in the fetal liver",2021,"Science of The Total …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0048969721010731","https://scholar.google.com/scholar?cites=12617139978683552372&as_sdt=2005&sciodt=0,5&hl=en",28,"2021-07-31 07:13:36","","","","",,,,,2,2.00,0,6,1,"… stages of offspring. Results demonstrated that the offspring mice developed hyperglycemia in puberty and impaired glucose tolerance in adulthood following maternal Cd exposure during gestation. Further mechanistic investigation …","","https://scholar.google.com/scholar?q=related:dBLQTvYVGa8J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
2,"IG Eke, GC Okpara","Anti-hyperglycemic and anti-dyslipidemic activities of methanol ripe fruit extract of Duranta erecta L (Verbenaceae) in normoglycemic and hyperglycemic rats",2021,"Journal of Traditional and Complementary …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8116715/","https://scholar.google.com/scholar?cites=10505326550924416606&as_sdt=2005&sciodt=0,5&hl=en",29,"2021-07-31 07:13:36","HTML","","","",,,,,2,2.00,1,2,1,"… Ethics Committee of the Faculty of Veterinary medicine, University of Nigeria, Nsukka … 3. Beverley B., Eschwège E. The diagnosis and classification of diabetes and impaired glucose tolerance … potential of Duranta erecta L. (Verbenaceae) fruits used in Nigerian ethnomedicine as …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8116715/","https://scholar.google.com/scholar?q=related:XlZUpdZqypEJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
0,"RR Abed, EMJ AbdulRadi…","Surgical Option in the Treatment of the Polycystic Ovary Syndrome",2021,"Himalayan Journal of …","himjournals.com","https://himjournals.com/article/articleID=202","",30,"2021-07-31 07:13:36","HTML","","","",,,,,0,0.00,0,3,1,"… Department of Adult Education, University of Ibadan, Ibadan, Nigeria … considering it as a socially significant disease, given the direct connection between it with metabolic disorders (dyslipidemia, hyperinsulinism, insulin resistance, impaired glucose tolerance), leading to the …","https://himjournals.com/article/articleID=202",""
1,"EE Akujuru, JS Aprioku, AA Okerengwo","Circulatory levels of pro-inflammatory cytokines (IL-6 and IL-1β) and neutrophil-lymphocyte ratio (NLR) in diabetic patients in Nigerian population",2020,"Comparative Clinical Pathology","Springer","https://link.springer.com/article/10.1007/s00580-019-03086-8","https://scholar.google.com/scholar?cites=12294576568206157635&as_sdt=2005&sciodt=0,5&hl=en",31,"2021-07-31 07:13:36","","10.1007/s00580-019-03086-8","","",,,,,1,1.00,0,3,1,"… T2DM is caused by impaired glucose tolerance resulting from insulin resistance and consequential islet β-cell exhaustion, with … 2017) and NLR in Nigerian T2DM subjects … recruited from the Endocrine Clinic of the University of Port Harcourt Teaching Hospital, Nigeria, while 75 …","","https://scholar.google.com/scholar?q=related:Q-fE0z8cn6oJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2021&as_vis=1"
