Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"A rights are reserved by Sanni, O Felix","Evaluation of Haematological Parameters among Pre-Diabetic and Diabetic Subjects in Urban Setting, Nigeria",,"researchgate.net","","https://www.researchgate.net/profile/Felix-Sanni-2/publication/342354303_Evaluation_of_Haematological_Parameters_among_Pre-_Diabetic_and_Diabetic_Subjects_in_Urban_Setting_Nigeria/links/5ef0756e92851ce9e7faed09/Evaluation-of-Haematological-Parameters-among-Pre-Diabetic-and-Diabetic-Subjects-in-Urban-Setting-Nigeria.pdf","",11,"2021-07-31 09:58:45","PDF","","","",,,,,0,0.00,0,2,,"… was defined as impaired fasting glucose (IFG) while impaired glucose tolerance is taken to be … Type 2 diabetes in adult Nigerians: a study of its prevalence and risk factors in Port Harcourt, Nigeria … Prevalence of diabetes mellitus in a rural Nigerian population. Niger Med Pr …","https://www.researchgate.net/profile/Felix-Sanni-2/publication/342354303_Evaluation_of_Haematological_Parameters_among_Pre-_Diabetic_and_Diabetic_Subjects_in_Urban_Setting_Nigeria/links/5ef0756e92851ce9e7faed09/Evaluation-of-Haematological-Parameters-among-Pre-Diabetic-and-Diabetic-Subjects-in-Urban-Setting-Nigeria.pdf","https://scholar.google.com/scholar?q=related:ZsOm8WbMl1cJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
0,"C Ejike, GN Onyeji, M Odoh, CM Nwali…","Double Jeopardy: Preponderance of Impaired Glucose Homeostasis and Overweight/Obesity Among Adult Females in Ikwo, Ebonyi State",2019,"J Obes Chronic …","jobesitydiseases.com","https://jobesitydiseases.com/jocd/articles/v3n1/jocd-025-chukwunonso-e-c-c-ejike.pdf","",12,"2021-07-31 09:58:45","PDF","","","",,,,,0,0.00,0,5,2,"… 7 mmol/L), or self-reported use of glucose lowering medication(s). Impaired fasting glucose (IFG) was … overweight/obesity were studied in a population of adults in Ikwo LGA, Ebonyi State, Nigeria … disease and BMI-metabolic-risk sub-phenotypes in an adult Nigerian population …","https://jobesitydiseases.com/jocd/articles/v3n1/jocd-025-chukwunonso-e-c-c-ejike.pdf","https://scholar.google.com/scholar?q=related:7bt1edXH1KgJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
1,"CBN Akpata, PO Uadia, FE Okonofua","Insulin resistance and its associated risk factors in Nigerian women with polycystic ovary syndrome",2019,"Open Journal of Obstetrics and …","scirp.org","https://www.scirp.org/html/11-1431869_91193.htm","https://scholar.google.com/scholar?cites=4205367315483299868&as_sdt=2005&sciodt=0,5&hl=en",13,"2021-07-31 09:58:45","HTML","","","",,,,,1,0.50,0,3,2,"… Insulin Resistance and Its Associated Risk Factors in Nigerian Women with Polycystic Ovary … of Obstetrics and Gynecology, University of Medical Sciences, Ondo, Ondo State, Nigeria … The prevalence of impaired fasting glucose (IFG) showed 1.7% (95% CI 0.97 - 2.03), impaired …","https://www.scirp.org/html/11-1431869_91193.htm","https://scholar.google.com/scholar?q=related:HJBr3Up3XDoJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
0,"OO Amjo, DO Soyoye, I Amjo, OT Yusuff…","Insulin resistance and plasma glucose tolerance abnormalities in Nigerians with chronic liver disease",2019,"Diabetes & Metabolic …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1871402119302899","",14,"2021-07-31 09:58:45","","","","",,,,,0,0.00,0,5,2,"… Glucose tolerance abnormalities (GTA) refer to a continuum of impaired fasting glucose, impaired glucose tolerance … Gastroenterology Outpatients Clinic of a tertiary hospital in South West, Nigeria between August … of alcohol in the common brands sold in the Nigerian market (ie …","","https://scholar.google.com/scholar?q=related:1AyzcuHQzdEJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
0,"D Duangrithi, R Wattanasermkit…","Thai CV risk score and primary prevention in impaired fasting plasma glucose or diabetes mellitus versus normoglycemia in patients with metabolic syndrome",2020,"… Journal of Preventive …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7554559/","",15,"2021-07-31 09:58:45","HTML","","","",,,,,0,0.00,0,3,1,"… Impaired fasting glucose and risk of cardiovascular disease in Korean men and women: The Korean heart study. Diabetes Care … Cardiovascular disease risk assessment in Nigerian adults with type 2 diabetes and metabolic syndrome using the Framingham's risk score …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7554559/","https://scholar.google.com/scholar?q=related:_7Eg-v88LEAJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
0,"Y Lawal, F Bello, FE Anumah, AG Bakari","Prevalence and determinants of glucose intolerance in a Northern Nigerian population: Role of insulin resistance",2019,"Nigerian Journal of Basic and …","njbcs.net","https://www.njbcs.net/article.asp?issn=0331-8540;year=2019;volume=16;issue=2;spage=83;epage=89;aulast=Lawal","",16,"2021-07-31 09:58:45","HTML","","","",,,,,0,0.00,0,4,2,"… The WHO criteria was used in the diagnosis of impaired fasting glucose (FPG ≥ 6.1 mmol/L), impaired glucose tolerance (2hrPPG ≥ 7.8 mmol/L), and DM … Anthropometric correlates of insulin resistance: A study of healthy Nigerian adults in Maiduguri, Northeastern Nigeria …","https://www.njbcs.net/article.asp?issn=0331-8540;year=2019;volume=16;issue=2;spage=83;epage=89;aulast=Lawal","https://scholar.google.com/scholar?q=related:hYl4M9GeSEQJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
0,"CB Nwatu, EE Young","Prediabetes in sub-saharan Africa: Pathophysiology, predictors, and prevalence",2020,"Nigerian Journal of Medicine","njmonline.org","https://www.njmonline.org/article.asp?issn=1115-2613;year=2020;volume=29;issue=3;spage=343;epage=350;aulast=Nwatu","",17,"2021-07-31 09:58:45","HTML","","","",,,,,0,0.00,0,2,1,"… Diabetes and impaired fasting glucose in rural and urban populations in Futa Jallon (Guinea): Prevalence … Prevalence of prediabetes among hypertensive patients in Enugu, South-east Nigeria … Prevalence of prediabetes and associated risk factors in a rural Nigerian community …","https://www.njmonline.org/article.asp?issn=1115-2613;year=2020;volume=29;issue=3;spage=343;epage=350;aulast=Nwatu","https://scholar.google.com/scholar?q=related:26lsdQJ__qUJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
3,"S Mushtaq, D Dogra, N Dogra, J Shapiro…","Cardiovascular and metabolic risk assessment in patients with lichen planus: A tertiary care hospital-based study from Northern India",2020,"Indian Dermatology …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7247656/","https://scholar.google.com/scholar?cites=7782282154520724344&as_sdt=2005&sciodt=0,5&hl=en",18,"2021-07-31 09:58:45","HTML","","","",,,,,3,3.00,1,5,1,"… 42.6%; P = 0.002). LP patients had a high proportion of obesity (P = 0.004), hypertension (P = 0.004), impaired fasting glucose (P = 0.025), and raised ESR (P = 0.006) as compared to controls … Impaired fasting glucose (Hyperglycaemia), ≥100 mg/dl, ≥100 mg/dl …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7247656/","https://scholar.google.com/scholar?q=related:eMMRImM4AGwJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
1,"Y Lawal, F Bello, FE Anumah, AG Bakari","Beta-cell function and insulin resistance among First-Degree relatives of persons with type 2 diabetes in a Northwestern Nigerian Population",2019,"Journal of Health Research and …","jhrr.org","https://www.jhrr.org/article.asp?issn=2394-2010;year=2019;volume=6;issue=1;spage=26;epage=30;aulast=Lawal","https://scholar.google.com/scholar?cites=190281283427813041&as_sdt=2005&sciodt=0,5&hl=en",19,"2021-07-31 09:58:45","HTML","","","",,,,,1,0.50,0,4,2,"… B. The role of insulin resistance and beta-cell dysfunction in impaired fasting glucose among Sub … Adeleye J. Insulin resistance, obesity indices and lipid profile in Nigerian patients with … model assessment of insulin resistance among obese participants living in Calabar, Nigeria …","https://www.jhrr.org/article.asp?issn=2394-2010;year=2019;volume=6;issue=1;spage=26;epage=30;aulast=Lawal","https://scholar.google.com/scholar?q=related:scYestEDpAIJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
0,"EE Oyenusi, KH Micondo, ME Dainguy…","Fasting Blood Glucose Profile of Children Living with HIV taking First-Line Antiretroviral Treatment in Abidjan, Cote D'Ivoire: A Cross-Sectional Study",2020,"Romanian Journal of …","rjdnmd.org","http://www.rjdnmd.org/index.php/RJDNMD/article/view/706","",20,"2021-07-31 09:58:45","","","","",,,,,0,0.00,0,4,1,"… West Africa, Lagos University Teaching Hospital- Lagos Nigeria 3 Department of Paediatrics, University of Lagos, Lagos, Nigeria 4 Department of … Definitions of impaired fasting glucose and diabetes mellitus were represented by a fasting blood glucose level between 100 to 125 …","https://www.rjdnmd.org/index.php/RJDNMD/article/download/706/525","https://scholar.google.com/scholar?q=related:g3ugKMBow1gJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
0,"N Kabir, SI Ibrahim, IA Aujara, SY Isah","Prevalence of Prediabetes",2020,"","researchgate.net","https://www.researchgate.net/profile/Salihu-Ibrahim-2/publication/344873832_PREVALENCE_OF_PREDIABETES_AND_ITS_ASSOCIATED_RISK_FACTORS_AMONG_STAFF_AND_STUDENTS_OF_FEDERAL_UNIVERSITY_DUTSE/links/5f958a09a6fdccfd7b7db691/PREVALENCE-OF-PREDIABETES-AND-ITS-ASSOCIATED-RISK-FACTORS-AMONG-STAFF-AND-STUDENTS-OF-FEDERAL-UNIVERSITY-DUTSE.pdf","",21,"2021-07-31 09:58:45","PDF","","","",,,,,0,0.00,0,4,1,"… and Treatment of Cardiovascular Risk in Prediabetes: Impaired Glucose Tolerance and Impaired Fasting Glucose … Nigerian Journal of medicine, 16: 50-56 Hall, V., Thomsen, RW, Henriksen, O … Anthropometric Risk Factors for Type 2 Diabetes in Maiduguri, North-Eastern Nigeria …","https://www.researchgate.net/profile/Salihu-Ibrahim-2/publication/344873832_PREVALENCE_OF_PREDIABETES_AND_ITS_ASSOCIATED_RISK_FACTORS_AMONG_STAFF_AND_STUDENTS_OF_FEDERAL_UNIVERSITY_DUTSE/links/5f958a09a6fdccfd7b7db691/PREVALENCE-OF-PREDIABETES-AND-ITS-ASSOCIATED-RISK-FACTORS-AMONG-STAFF-AND-STUDENTS-OF-FEDERAL-UNIVERSITY-DUTSE.pdf","https://scholar.google.com/scholar?q=related:J_q-Hq29tJAJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
0,"AA Oluwabunmi, OS Nnedinma, OO James","HAART Use and Cardiovascular Risk Among HIV Patients in Rivers State, Nigeria",2019,"Infection","article.cardiovres.org","http://article.cardiovres.org/pdf/10.11648.j.ccr.20190303.11.pdf","",22,"2021-07-31 09:58:45","PDF","","","",,,,,0,0.00,0,3,2,"… Nine percent of the cases vs 5% of the control group had impaired fasting glucose … Page 6. 50 Ajala Aisha Oluwabunmi et al.: HAART Use and Cardiovascular Risk Among HIV Patients in Rivers State, Nigeria … Nigerian Medical Journal. 2013; 54 (3): 185-190 …","http://article.cardiovres.org/pdf/10.11648.j.ccr.20190303.11.pdf","https://scholar.google.com/scholar?q=related:tqu0zGpVy_YJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
5,"RNB Ayogu, C Nwajuaku, EA Udenta","Components and risk factors of metabolic syndrome among rural Nigerian workers",2019,"Nigerian medical journal …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6688396/","https://scholar.google.com/scholar?cites=4109762585323526258&as_sdt=2005&sciodt=0,5&hl=en",23,"2021-07-31 09:58:45","HTML","","","",,,,,5,2.50,2,3,2,"… In Nigeria, noncommunicable diseases such as diabetes and CVDs have become public health issues … of late identification of MetS as it is not often the habit of most Nigerians to go for … Working hours for most Nigerian workers commence at the 8 th h with likelihood of skipping …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6688396/","https://scholar.google.com/scholar?q=related:clhmAUzPCDkJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
0,"H Tanimu, AD Paul","Investigation of the Occurrence of Abnormal Oral Glucose Tolerance (OGT) Level among People of Nasarawa State Polytechnic, Lafia",2019,"Current Research in Diabetes & Obesity …","researchgate.net","https://www.researchgate.net/profile/Habibu-Tanimu/publication/333981298_Investigation_of_the_Occurrence_of_Abnormal_Oral_Glucose_Tolerance_OGT_Level_among_People_of_Nasarawa_State_Polytechnic_Lafia/links/5d10cbeaa6fdcc2462a0825d/Investigation-of-the-Occurrence-of-Abnormal-Oral-Glucose-Tolerance-OGT-Level-among-People-of-Nasarawa-State-Polytechnic-Lafia.pdf","",24,"2021-07-31 09:58:45","PDF","","","",,,,,0,0.00,0,2,2,"… Discussion Diabetes mellitus represent a significant burden on the health care system of Nigeria … P<0.05), in one study it was shown that people with elevated 30min Post Glucose load are prone to having increased prevalence of impaired fasting glucose [30] Females have …","https://www.researchgate.net/profile/Habibu-Tanimu/publication/333981298_Investigation_of_the_Occurrence_of_Abnormal_Oral_Glucose_Tolerance_OGT_Level_among_People_of_Nasarawa_State_Polytechnic_Lafia/links/5d10cbeaa6fdcc2462a0825d/Investigation-of-the-Occurrence-of-Abnormal-Oral-Glucose-Tolerance-OGT-Level-among-People-of-Nasarawa-State-Polytechnic-Lafia.pdf","https://scholar.google.com/scholar?q=related:KMC-RUb9suoJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
0,"진수희","성별, 체질량지수에 따른 고밀도지단백 콜레스테롤이 공복혈당장애에 미치는 영향",2019,"보건정보통계학회지","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/64e1/0e43ce377546b48a1845624f54319f2dfd74.pdf","",25,"2021-07-31 09:58:45","PDF","","","",,,,,0,0.00,0,1,2,"… blood sugar, nutrient intake and energy balance of traders in a market population in Nsukka, Nigeria. Integr Food Nutr Metab 2016;4(1):1-4. 18. Kim H, Ro Y, Kim N, Yoo Y, Yong J, Oh J. Prevalence and risk factors for diabetes mellitus and impaired fasting glucose of adults …","https://pdfs.semanticscholar.org/64e1/0e43ce377546b48a1845624f54319f2dfd74.pdf","https://scholar.google.com/scholar?q=related:kZt9YIuoIr8J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
3,"T Chivese, MM Werfalli, I Magodoro, RL Chinhoyi…","Prevalence of type 2 diabetes mellitus in women of childbearing age in Africa during 2000–2016: a systematic review and meta-analysis",2019,"BMJ open","bmjopen.bmj.com","https://bmjopen.bmj.com/content/9/5/e024345.abstract","https://scholar.google.com/scholar?cites=11199392702967193807&as_sdt=2005&sciodt=0,5&hl=en",26,"2021-07-31 09:58:45","HTML","","","",,,,,3,1.50,1,5,2,"… Abstract. Objectives The aim of this research was to estimate the prevalence of type 2 diabetes mellitus (T2DM), impaired fasting glucose (IFG) and impaired glucose tolerance (IGT), in African women of childbearing age. Study …","https://bmjopen.bmj.com/content/9/5/e024345.abstract","https://scholar.google.com/scholar?q=related:zyB2kFM8bJsJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
5,"IC Okpala, AO Akinboro, IO Ezejoifor…","Metabolic syndrome and dyslipidemia among Nigerians with lichen planus: A cross-sectional study",2019,"Indian journal of …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6714181/","https://scholar.google.com/scholar?cites=10903634122119875923&as_sdt=2005&sciodt=0,5&hl=en",27,"2021-07-31 09:58:45","HTML","","","",,,,,5,2.50,1,4,2,"… of two Nigerian teaching hospitals in Nnewi, southeastern Nigeria, and Ogbomoso, southwestern Nigeria … of about 4,177,828 while Ogbomosho, which is one of the Nigerian largest urban … Our patients with LP had increased frequency of impaired fasting glucose and DM (11.1 …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6714181/","https://scholar.google.com/scholar?q=related:U43I0XZ9UZcJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
5,"PJ Munseri, H Kimambo…","Diabetes mellitus among patients attending TB clinics in Dar es Salaam: a descriptive cross-sectional study",2019,"BMC infectious …","bmcinfectdis.biomedcentral.com","https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-019-4539-5","https://scholar.google.com/scholar?cites=7934214384064521089&as_sdt=2005&sciodt=0,5&hl=en",28,"2021-07-31 09:58:45","HTML","10.1186/s12879-019-4539-5","","",,,,,5,2.50,2,3,2,"A bi-directional interaction between diabetes mellitus and tuberculosis is well established and has been likened to that between HIV and TB. Whereas HIV screening is standard of care test in sub Saharan Africa TB programs, the same is not true for diabetes mellitus (DM). Sub Saharan …","https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-019-4539-5","https://scholar.google.com/scholar?q=related:geP17fH9G24J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2019&as_yhi=2020&as_vis=1"
