Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
21,"SO Rasaki, FO Kasali, SA Biliaminu, LO Odeigah, ...","Prevalence of diabetes and pre-diabetes in Oke-Ogun region of Oyo State, Nigeria",2017,"Cogent …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/2331205X.2017.1326211","https://scholar.google.com/scholar?cites=4432009679796356107&as_sdt=2005&sciodt=0,5&hl=en",11,"2021-07-31 05:16:41","","10.1080/2331205X.2017.1326211","","",,,,,21,5.25,4,5,4,"… Pre-diabetes is a practical term referring to Impaired Fasting Glucose (IFG), impaired glucose tolerance (Ronald & Zubin … of diabetes and pre-diabetes in Oke-Ogun region of Oyo State, Nigeria … The prevalence was also higher than 2.2% reported by the Nigerian National Diabetes …","https://www.tandfonline.com/doi/pdf/10.1080/2331205X.2017.1326211","https://scholar.google.com/scholar?q=related:C8RabVKpgT0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
4,"O Arigbede, I Adeoye, O Jarrett, O Yusuf","Prediabetes among Nigerian adolescents: a school-based study of the prevalence, risk factors and pattern of fasting blood glucose in Ibadan, Nigeria",2017,"International Journal of …","Springer","https://link.springer.com/article/10.1007/s13410-016-0505-6","https://scholar.google.com/scholar?cites=6319050973463610558&as_sdt=2005&sciodt=0,5&hl=en",12,"2021-07-31 05:16:41","","10.1007/s13410-016-0505-6","","",,,,,4,1.00,1,4,4,"… and 3.85 million people affected, respectively [2, 5]. Prediabetes or impaired glucose tolerance, defined as … Oyo State in southwestern Nigeria, the third largest city in Nigeria after Lagos … 2 Prevalence and 95 % confidence intervals of prediabetes among Nigerian adolescents by …","","https://scholar.google.com/scholar?q=related:voTibmHHsVcJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
2,"CB Nwatu, EE Young, CC Okwara, ...","Concurrent Prediabetes and Prehypertension in a Rural Community in South East Nigeria",2017,"Journal of Advances …","journaljammr.com","http://journaljammr.com/index.php/JAMMR/article/view/11380","https://scholar.google.com/scholar?cites=17461943666058959786&as_sdt=2005&sciodt=0,5&hl=en",13,"2021-07-31 05:16:41","","","","",,,,,2,0.50,1,4,4,"… Older age, physical inactivity and impaired glucose tolerance were significant predictors of concurrent prediabetes … prediabetes and prehypertension among adults in this rural Nigerian community. Keywords: Concurrent; prediabetes; prehypertension; prevalence; rural; Nigeria …","http://journaljammr.com/index.php/JAMMR/article/download/11380/20634","https://scholar.google.com/scholar?q=related:qptTNz9JVfIJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
2,"B Awede, S Lawani, G Adehan, J Akakpo, ...","Glucose tolerance in non-diabetic adult subjects of an urban West-African population",2017,"Nigerian Journal of …","bioline.org.br","http://www.bioline.org.br/abstract?np17025","https://scholar.google.com/scholar?cites=3002064529982965557&as_sdt=2005&sciodt=0,5&hl=en",14,"2021-07-31 05:16:41","","","","",,,,,2,0.50,0,5,4,"… Normal glucose tolerance (NGT), isolated impaired fasting glucose (IFG), isolated impaired glucose tolerance (IGT) and combined glucose intolerance … Keywords: Glucose tolerance, Insulin sensitivity, Beta cell function, Overweight, Diabetes ©Physiological Society of Nigeria …","http://www.bioline.org.br/pdf?np17025","https://scholar.google.com/scholar?q=related:NUdvzsh5qSkJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
0,"MT UMAR","EFFECT OF EXERCISE OR METFORMIN ON PREDIABETES AMONG NIGERIANS: A RANDOMISED PLACEBO CONTROLLED TRIAL",2017,"Faculty of INTERNAL MEDICINE","dissertation.npmcn.edu.ng","http://dissertation.npmcn.edu.ng/index.php/FMCP/article/download/379/811","",15,"2021-07-31 05:16:41","PDF","","","",,,,,0,0.00,0,1,4,"… 64 5.6 Predictors of Glycaemic Response to Interventions in Nigerian Subjects with Prediabetes 64 … Enang et al11, reported 9% prevalence of impaired fasting glycaemia and 20% prevalence of impaired glucose tolerance in Calabar southern part of Nigeria …","http://dissertation.npmcn.edu.ng/index.php/FMCP/article/download/379/811","https://scholar.google.com/scholar?q=related:ROatKFck2nQJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
1,"OA Adegoke, BO Emma‑Okon, MK Fasanya, ...","Behavioural and anthropometric risk factors for diabetes mellitus among newly admitted undergraduates in a Nigerian University",2017,"Nigerian journal of …","ajol.info","https://www.ajol.info/index.php/njcp/article/view/166406","https://scholar.google.com/scholar?cites=13046503306532264658&as_sdt=2005&sciodt=0,5&hl=en",16,"2021-07-31 05:16:41","","","","",,,,,1,0.25,0,4,4,"… 1248 Nigerian Journal of Clinical Practice ¦ Volume 20 ¦ Issue 10 ¦ October 2017 … Reports from Italy put the prevalence of DM and impaired glucose tolerance among adolescents and children … prevalence of 3.5% of elevated fasting blood glucose among young adults in Nigeria …","https://www.ajol.info/index.php/njcp/article/view/166406/155840","https://scholar.google.com/scholar?q=related:0prQSqJ9DrUJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
0,"AA Akintunde, OE Ayodele, O Akinwusi, ...","The metabolic syndrome among newly diagnosed non-diabetic hypertensive Nigerians: prevalence and clinical correlates",2016,"South African Journal …","journals.co.za","https://journals.co.za/doi/abs/10.10520/EJC192167","",17,"2021-07-31 05:16:41","","10.10520/EJC192167","","",,,,,0,0.00,0,4,5,"… Presence of the metabolic syndrome in hypertensive Nigerian subjects was closely related to and influenced by demographic and clinical factors. Keywords: metabolic syndrome, prevalence hypertension, Nigeria, diabetes, impaired glucose tolerance …","","https://scholar.google.com/scholar?q=related:P2DximMMPqkJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
3,"DE Hennild, ...","Prevalence of impaired glucose tolerance and other types of dysglycaemia among young twins and singletons in Guinea-Bissau",2016,"BMC …","bmcendocrdisord.biomedcentral …","https://bmcendocrdisord.biomedcentral.com/articles/10.1186/s12902-016-0126-6","https://scholar.google.com/scholar?cites=770702658948175148&as_sdt=2005&sciodt=0,5&hl=en",18,"2021-07-31 05:16:41","HTML","10.1186/s12902-016-0126-6","","",,,,,3,0.60,2,2,5,"Twins may be at increased risk of dysglycaemic disorders due to adverse fetal conditions. Data from Africa regarding this association is limited. We studied impaired glucose tolerance (IGT) and other types of dysglycemia among twins and singletons in Guinea-Bissau. The study …","https://bmcendocrdisord.biomedcentral.com/articles/10.1186/s12902-016-0126-6","https://scholar.google.com/scholar?q=related:LBUOJvwVsgoJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
0,"BC Nkum, FB Micah, TC Ankrah, O Nyan, ...","BINGHAM JOURNAL OF MEDICINE",,"BINGHAM JOURNAL …","binghamadmission.com","https://binghamadmission.com/library/images/pdf/BJM.pdf#page=20","",19,"2021-07-31 05:16:41","PDF","","","",,,,,0,0.00,0,5,,"… DM. diabetes mellitus; FHx, family history; IFG, impaired fasting glycaemia; IGT, impaired glucose tolerance; HTN, hypertension; RF, WC … Prevalence of diabetes mellitus in a Nigerian population … of risk factors for diabetes mellitus in a non-diabetic population in Jos, Nigeria …","https://binghamadmission.com/library/images/pdf/BJM.pdf#page=20","https://scholar.google.com/scholar?q=related:fADrTw00LV0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
158,"T Lobstein, R Jackson‐Leach","Planning for the worst: estimates of obesity and comorbidities in school‐age children in 2025",2016,"Pediatric obesity","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/ijpo.12185","https://scholar.google.com/scholar?cites=18261216332358675466&as_sdt=2005&sciodt=0,5&hl=en",20,"2021-07-31 05:16:41","","10.1111/ijpo.12185","","",,,,,158,31.60,79,2,5,"… Estimates for the prevalence of obesity-related comorbidities were based on the ranges published in 2006 by Lobstein and Jackson-Leach 12 for four factors: impaired glucose tolerance, type 2 diabetes, hypertension and hepatic steatosis … 7, Nigeria, 9.5, Egypt, 35.5, Benin, 40.8 …","http://sa.indiaenvironmentportal.org.in/files/file/estimates%20of%20obesity.pdf","https://scholar.google.com/scholar?q=related:CuzMkIDfbP0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
1,"YP Mamza, BR Aladeusi, ...","Association between serum insulin and uric acid concentrations in type 2 diabetic subjects in Nigeria",2017,"African …","africanjournalofdiabetesmedicine …","https://www.africanjournalofdiabetesmedicine.com/articles/6.%20AJDM-604.pdf","https://scholar.google.com/scholar?cites=6089939408207513347&as_sdt=2005&sciodt=0,5&hl=en",21,"2021-07-31 05:16:41","PDF","","","",,,,,1,0.25,0,3,4,"… controls.6 Furthermore, hyperuricaemia was found to increase the risk of developing type 2 diabetes in individuals with impaired glucose tolerance (IGT).7 … study was to examine the association of serum insulin and uric acid levels in type 2 diabetic subjects in Maiduguri, Nigeria …","https://www.africanjournalofdiabetesmedicine.com/articles/6.%20AJDM-604.pdf","https://scholar.google.com/scholar?q=related:A4fcOaDPg1QJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
14,"LA Olatunji, TE Omolekulo, TO Usman, ...","Improvement of oral contraceptive-induced glucose dysregulation and dyslipidemia by valproic acid is independent of circulating corticosterone",2016,"Archives of physiology …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.3109/13813455.2016.1151892","https://scholar.google.com/scholar?cites=12023520631568977859&as_sdt=2005&sciodt=0,5&hl=en",22,"2021-07-31 05:16:41","","10.3109/13813455.2016.1151892","","",,,,,14,2.80,4,4,5,"… Ten weeks old female Wistar rats were obtained from the animal house of the College of Health Sciences, University of Ilorin (Ilorin, Nigeria) … There was a significantly impaired glucose tolerance in COC-treated and VPA-treated rats compared with the control rats …","","https://scholar.google.com/scholar?q=related:w88_ok8g3KYJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
43,"T Tesfaye, B Shikur, T Shimels, N Firdu","Prevalence and factors associated with diabetes mellitus and impaired fasting glucose level among members of federal police commission residing in Addis …",2016,"BMC endocrine disorders","Springer","https://link.springer.com/article/10.1186/s12902-016-0150-6","https://scholar.google.com/scholar?cites=13179271430931049648&as_sdt=2005&sciodt=0,5&hl=en",23,"2021-07-31 05:16:41","HTML","10.1186/s12902-016-0150-6","","",,,,,43,8.60,11,4,5,"… 2030. The impaired glucose tolerance that was reported in 2010 (26.9 million) is also expected to rise to 47.3 million in 2030 [7]. In Ethiopia, it is difficult to find population based data on the exact prevalence of diabetes. However …","https://link.springer.com/article/10.1186/s12902-016-0150-6","https://scholar.google.com/scholar?q=related:sGwZJ4ot5rYJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
4,"SO Martins, OF Folasire, AE Irabor","Prevalence and predictors of prediabetes among administrative staff of a tertiary health centre, southwestern Nigeria",2017,"Annals of Ibadan postgraduate …","ajol.info","https://www.ajol.info/index.php/aipm/article/view/166509","https://scholar.google.com/scholar?cites=10442449894657690899&as_sdt=2005&sciodt=0,5&hl=en",24,"2021-07-31 05:16:41","","","","",,,,,4,1.00,1,3,4,"… diabetes mellitus.1,2 As such, it represents two groups of individuals, those with impaired glucose tolerance (IGT) and … PREVALENCE AND PREDICTORS OF PREDIABETES AMONG ADMINISTRATIVE STAFF OF A TERTIARY HEALTH CENTRE, SOUTH- WESTERN NIGERIA …","https://www.ajol.info/index.php/aipm/article/view/166509/155944","https://scholar.google.com/scholar?q=related:Ew3jS9oI65AJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
24,"Y Lin, Y Yuan, X Zhao, J Liu, L Qiu, X He, Y Bai, ...","The change in blood glucose levels in tuberculosis patients before and during anti-tuberculosis treatment in China",2017,"Global health …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/16549716.2017.1289737","https://scholar.google.com/scholar?cites=2158227402028886847&as_sdt=2005&sciodt=0,5&hl=en",25,"2021-07-31 05:16:41","","10.1080/16549716.2017.1289737","","",,,,,24,6.00,3,8,4,"… A small-scale study in Nigeria, assessing blood glucose tolerance at multiple points during the … Similarly, of the three patients who had impaired glucose tolerance at baseline and then developed a … These results are similar to a study on 54 Nigerian TB patients followed during …","https://www.tandfonline.com/doi/pdf/10.1080/16549716.2017.1289737","https://scholar.google.com/scholar?q=related:PytyKmOQ8x0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
34,"NK Achi, OC Ohaeri, II Ijeh, C Eleazu","Modulation of the lipid profile and insulin levels of streptozotocin induced diabetic rats by ethanol extract of Cnidoscolus aconitifolius leaves and some fractions: Effect …",2017,"Biomedicine & Pharmacotherapy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0753332216320649","https://scholar.google.com/scholar?cites=7184900258703616178&as_sdt=2005&sciodt=0,5&hl=en",26,"2021-07-31 05:16:41","","","","",,,,,34,8.50,9,4,4,"… in Nigeria using C. aconitifolius leaves, practitioners often use different polar solvent extracts from the plant to prepare their traditional medicines. In addition to its therapeutic value, the leaves of this plant are also eaten as vegetable in soups, salads in most Nigerian dishes due …","https://www.researchgate.net/profile/Chinedum-Eleazu/publication/311858430_Modulation_of_the_lipid_profile_and_insulin_levels_of_streptozotocin_induced_diabetic_rats_by_ethanol_extract_of_Cnidoscolus_aconitifolius_leaves_and_some_fractions_Effect_on_the_oral_glucose_toleranc/links/5ff48daf92851c13feefaa8d/Modulation-of-the-lipid-profile-and-insulin-levels-of-streptozotocin-induced-diabetic-rats-by-ethanol-extract-of-Cnidoscolus-aconitifolius-leaves-and-some-fractions-Effect-on-the-oral-glucose-toleranc.pdf","https://scholar.google.com/scholar?q=related:siik0rfktWMJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
0,"O Adeyanju, O Soetan, O Michael, ...","PS 10-02 ESTROGEN-PROGESTIN ORAL CONTRACEPTIVE CAUSES DYSLIPIDEMIA, β-CELL DYSFUNCTION AND ELEVATED PROFIBROTIC MARKERS …",2016,"Journal of …","journals.lww.com","https://journals.lww.com/jhypertension/Abstract/2016/09001/PS_10_02_ESTROGEN_PROGESTIN_ORAL_CONTRACEPTIVE.934.aspx","",27,"2021-07-31 05:16:41","","","","",,,,,0,0.00,0,4,5,"Objective: Mineralocorticoid receptor (MR) activation is involved in the pathogenesis of main comp.","",""
21,"AA Sabir, S Balarabe, AA Sani, SA Isezuo, ...","Prevalence of diabetes mellitus and its risk factors among the suburban population of Northwest Nigeria",2017,"Sahel Medical …","smjonline.org","https://www.smjonline.org/article.asp?issn=1118-8561;year=2017;volume=20;issue=4;spage=168;epage=172;aulast=Sabir","https://scholar.google.com/scholar?cites=16374017007041147731&as_sdt=2005&sciodt=0,5&hl=en",28,"2021-07-31 05:16:41","HTML","","","",,,,,21,5.25,4,5,4,"… RT, Ebonyi E, Fakeye T. Prevalence of diabetes mellitus in a rural Nigerian population … S. Type 2 diabetes mellitus and its risk factors among the rural Fulanis of Northern Nigeria … Prevalence of diabetes, impaired fasting glucose, and impaired glucose tolerance in US adults …","https://www.smjonline.org/article.asp?issn=1118-8561;year=2017;volume=20;issue=4;spage=168;epage=172;aulast=Sabir","https://scholar.google.com/scholar?q=related:U3Pk8rYxPOMJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2017&as_vis=1"
