Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"OP Ozomma, EC Ogbodo, RA Analike…","Prevalence of Prediabetes and the Associated Risk of Kidney Disease in Apparently Healthy Subjects in Nnewi, Anambra State, Nigeria",2017,"Journal of …","conscientiabeam.com","http://www.conscientiabeam.com/pdf-files/med/99/JOD-2017-4(2)-27-33.pdf","https://scholar.google.com/scholar?cites=8390634024340825086&as_sdt=2005&sciodt=0,5&hl=en",16,"2021-07-31 09:26:30","PDF","","","",,,,,1,0.25,0,4,4,"… prevalence of prediabetes and associated risk factors in a rural Nigerian community,"" International … Prevalence of metabolic syndrome in a rural community in Nigeria,"" Metabolic Syndrome … 26] A. Gupta and R. Gupta, ""Prevalence of diabetes, impaired fasting glucose and insulin …","http://www.conscientiabeam.com/pdf-files/med/99/JOD-2017-4(2)-27-33.pdf","https://scholar.google.com/scholar?q=related:_iMkjTCFcXQJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
1,"F Muhammad, M Ramalan…","Change in body mass index (BMI) after highly active antiretroviral therapy among hiv patients in kano, Northwestern Nigeria",2017,"Endocrine …","endocrine-abstracts.org","https://www.endocrine-abstracts.org/ea/0048/ea0048p10","https://scholar.google.com/scholar?cites=6710251907121400663&as_sdt=2005&sciodt=0,5&hl=en",17,"2021-07-31 09:26:30","","","","",,,,,1,0.25,0,3,4,"… Specialist Hospital, Kano, Nigeria; 2 Aminu Kano Teaching Hospital, Kano, Nigeria; 3 Specialist Hospital Akure, Ondo, Nigeria … The factors associated with increased BMI were impaired fasting glucose, Diabetes, Insulin resistance, raised triglyceride, low HDL, increased waist …","","https://scholar.google.com/scholar?q=related:V8tbnY6aH10J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
0,"F Fakhraddeen Muhammad MBBS…","CHANGE IN BODY MASS INDEX (BMI) AFTER HIGHLY ACTIVE ANTIRETROVIRAL THERAPY AMONG HIV PATIENTS IN KANO, NORTHWESTERN NIGERIA",2017,"Endocrine …","search.proquest.com","https://search.proquest.com/openview/abdf1fe6458768fa4e6e4cc0c9278a32/1?pq-origsite=gscholar&cbl=1896353","",18,"2021-07-31 09:26:30","","","","",,,,,0,0.00,0,2,4,"… BODY MASS INDEX (BMI) AFTER HIGHLY ACTIVE ANTIRETROVIRAL THERAPY AMONG HIV PATIENTS IN KANO, NORTHWESTERN NIGERIA … The factors associated with increased BMI were impaired fasting glucose, Diabetes, Insulin resistance, raised triglyceride, low HDL …","",""
22,"KAC Meeks, K Stronks, A Adeyemo, J Addo…","Peripheral insulin resistance rather than beta cell dysfunction accounts for geographical differences in impaired fasting blood glucose among sub-Saharan …",2017,"Diabetologia","Springer","https://link.springer.com/content/pdf/10.1007/s00125-017-4216-4.pdf","https://scholar.google.com/scholar?cites=13327667489120950755&as_sdt=2005&sciodt=0,5&hl=en",19,"2021-07-31 09:26:30","PDF","10.1007/s00125-017-4216-4","","",,,,,22,5.50,4,5,4,"Page 1. ARTICLE Peripheral insulin resistance rather than beta cell dysfunction accounts for geographical differences in impaired fasting blood glucose among sub-Saharan African individuals: findings from the RODAM study …","https://link.springer.com/content/pdf/10.1007/s00125-017-4216-4.pdf","https://scholar.google.com/scholar?q=related:45mT5fdi9bgJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
0,"EA Casmir, CM Amam, BO Obianuju…","Prevalence of cardiometabolic risk factors among professional male long–distance bus drivers in Lagos, south–west Nigeria: a cross–sectional study",2018,"… Journal of Africa","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6008896/","",20,"2021-07-31 09:26:30","HTML","","","",,,,,0,0.00,0,4,3,"… Ninety (31.3%) subjects had impaired fasting glucose levels while 56.3% had dyslipidaemia … prevalence of cardiometabolic and lifestyle–related risk factors for CVD and their predictors in this segment of the Nigerian working population in Lagos, southwest Nigeria …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6008896/","https://scholar.google.com/scholar?q=related:XAc5NhBueh4J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
21,"SO Rasaki, FO Kasali, SA Biliaminu, LO Odeigah…","Prevalence of diabetes and pre-diabetes in Oke-Ogun region of Oyo State, Nigeria",2017,"Cogent …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/2331205X.2017.1326211","https://scholar.google.com/scholar?cites=4432009679796356107&as_sdt=2005&sciodt=0,5&hl=en",21,"2021-07-31 09:26:30","","10.1080/2331205X.2017.1326211","","",,,,,21,5.25,4,5,4,"… Pre-diabetes is a practical term referring to Impaired Fasting Glucose (IFG), impaired glucose tolerance (Ronald & Zubin … of diabetes and pre-diabetes in Oke-Ogun region of Oyo State, Nigeria … The prevalence was also higher than 2.2% reported by the Nigerian National Diabetes …","https://www.tandfonline.com/doi/pdf/10.1080/2331205X.2017.1326211","https://scholar.google.com/scholar?q=related:C8RabVKpgT0J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
40,"S Narasimhan, L Nagarajan, R Vaidya…","Dietary fat intake and its association with risk of selected components of the metabolic syndrome among rural South Indians",2016,"Indian Journal of …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4743383/","https://scholar.google.com/scholar?cites=6706878340369309459&as_sdt=2005&sciodt=0,5&hl=en",22,"2021-07-31 09:26:30","HTML","","","",,,,,40,8.00,10,4,5,"… adults, a significant decrease in both systolic and diastolic blood pressure by reducing fat intake in the diet has been reported.[25] In rural Nigerians, total fat … The present study showed a significant rise in the prevalence of impaired fasting glucose with increasing fat intake …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4743383/","https://scholar.google.com/scholar?q=related:E1955VCeE10J:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
0,"MT UMAR","EFFECT OF EXERCISE OR METFORMIN ON PREDIABETES AMONG NIGERIANS: A RANDOMISED PLACEBO CONTROLLED TRIAL",2017,"Faculty of INTERNAL MEDICINE","dissertation.npmcn.edu.ng","http://dissertation.npmcn.edu.ng/index.php/FMCP/article/download/379/811","",23,"2021-07-31 09:26:30","PDF","","","",,,,,0,0.00,0,1,4,"… 64 5.6 Predictors of Glycaemic Response to Interventions in Nigerian Subjects with Prediabetes 64 … In African countries such as Seychelles, prevalence of impaired fasting glucose of 24.2% and impaired glucose tolerance of 10.4 … In Nigeria, Sabir et al10, found 16.9 …","http://dissertation.npmcn.edu.ng/index.php/FMCP/article/download/379/811","https://scholar.google.com/scholar?q=related:ROatKFck2nQJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
3,"NO Onuoha, AM Okafor, PE Eme, UD Onyia","Anthropometric status, fasting blood sugar, nutrient intake and energy balance of traders in a market population in Nsukka, Nigeria",2016,"Age (years)","researchgate.net","https://www.researchgate.net/profile/Paul-Eme/publication/323402475_Anthropometric_status_fasting_blood_sugar_nutrient_intake_and_energy_balance_of_traders_in_a_market_population_in_Nsukka_Nigeria/links/5b56bffb0f7e9b240f014228/Anthropometric-status-fasting-blood-sugar-nutrient-intake-and-energy-balance-of-traders-in-a-market-population-in-Nsukka-Nigeria.pdf","https://scholar.google.com/scholar?cites=15149803827292314348&as_sdt=2005&sciodt=0,5&hl=en",24,"2021-07-31 09:26:30","PDF","","","",,,,,3,0.60,1,4,5,"… Trading is one of the most popular activities in the informal sector of the economy of Nigerian cities [10] … Impaired fasting glucose (100-125) 0 (0.0) 1 (5.0) 1 (5.0) … status, fasting blood sugar, nutrient intake and energy balance of traders in a market population in Nsukka, Nigeria …","https://www.researchgate.net/profile/Paul-Eme/publication/323402475_Anthropometric_status_fasting_blood_sugar_nutrient_intake_and_energy_balance_of_traders_in_a_market_population_in_Nsukka_Nigeria/links/5b56bffb0f7e9b240f014228/Anthropometric-status-fasting-blood-sugar-nutrient-intake-and-energy-balance-of-traders-in-a-market-population-in-Nsukka-Nigeria.pdf","https://scholar.google.com/scholar?q=related:7JqcVlDqPtIJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
1,"AA Akintunde, WA Saka…","… risk factors and metabolic syndrome: A study of the prevalence and level of awareness of related risk factors among school teachers in Ogbomoso, South West Nigeria",2017,"Annals of Health …","annalsofhealthresearch.com","http://www.annalsofhealthresearch.com/index.php/ahr/article/view/60","https://scholar.google.com/scholar?cites=13876166187977436475&as_sdt=2005&sciodt=0,5&hl=en",25,"2021-07-31 09:26:30","","","","",,,,,1,0.25,0,3,4,"… [3] The prevalence of metabolic syndrome among adults in the Nigerian population has … was similar to what was demonstrated in other studies from different parts of Nigeria … while elevated blood pressure, impaired fasting glucose, smoking and alcohol were more likely to be …","https://www.annalsofhealthresearch.com/index.php/ahr/article/download/60/46","https://scholar.google.com/scholar?q=related:O22u_qALksAJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
2,"T Alemayehu, D Shimelis, W Abebe","Prevalence of diabetes mellitus in 7–12 years old school children presenting to department of pediatrics and child health, tikur anbessa specialized teaching …",2017,"Ethiop Med J","researchgate.net","https://www.researchgate.net/profile/Tinsae-Alemayehu/publication/318317838_Prevalence_of_diabetes_mellitus_in_7-12_years_old_school_children_presenting_to_department_of_pediatrics_and_child_health_tikur_anbessa_specialized_Teaching_Hospital_Addis_Ababa_Ethiopia/links/596353350f7e9b81948af1af/Prevalence-of-diabetes-mellitus-in-7-12-years-old-school-children-presenting-to-department-of-pediatrics-and-child-health-tikur-anbessa-specialized-Teaching-Hospital-Addis-Ababa-Ethiopia.pdf","https://scholar.google.com/scholar?cites=3882960329450955719&as_sdt=2005&sciodt=0,5&hl=en",26,"2021-07-31 09:26:30","PDF","","","",,,,,2,0.50,1,3,4,"… The prevalence of diabetes 2.8/1000 and impaired fasting glucose 8.4/1000 in our cohort is higher … Adeleke SI, Asani MO, Belonwu RO, Gwarzo GD, Farouk Z. Childhood DM in Kano, Nigeria … Udeh NJ, Ludvigss J. Prevalence and clinical picture of IDDM in Nigerian Igbo school …","https://www.researchgate.net/profile/Tinsae-Alemayehu/publication/318317838_Prevalence_of_diabetes_mellitus_in_7-12_years_old_school_children_presenting_to_department_of_pediatrics_and_child_health_tikur_anbessa_specialized_Teaching_Hospital_Addis_Ababa_Ethiopia/links/596353350f7e9b81948af1af/Prevalence-of-diabetes-mellitus-in-7-12-years-old-school-children-presenting-to-department-of-pediatrics-and-child-health-tikur-anbessa-specialized-Teaching-Hospital-Addis-Ababa-Ethiopia.pdf","https://scholar.google.com/scholar?q=related:x6PbydgL4zUJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
2,"B Awede, S Lawani, G Adehan, J Akakpo…","Glucose tolerance in non-diabetic adult subjects of an urban West-African population",2017,"Nigerian Journal of …","bioline.org.br","http://www.bioline.org.br/abstract?np17025","https://scholar.google.com/scholar?cites=3002064529982965557&as_sdt=2005&sciodt=0,5&hl=en",27,"2021-07-31 09:26:30","","","","",,,,,2,0.50,0,5,4,"… Normal glucose tolerance (NGT), isolated impaired fasting glucose (IFG), isolated impaired glucose tolerance (IGT) and combined glucose intolerance … Keywords: Glucose tolerance, Insulin sensitivity, Beta cell function, Overweight, Diabetes ©Physiological Society of Nigeria …","http://www.bioline.org.br/pdf?np17025","https://scholar.google.com/scholar?q=related:NUdvzsh5qSkJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
0,"I Rahayu, V Hadju, RM Thaha","Correlation Between Life Style and Dyslipidemia with Impaired Fasting Blood Sugar in State Junior High School and State Senior High School Having Central Obesity",2018,"Proceedings of the International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3242789.3242811","",28,"2021-07-31 09:26:30","","10.1145/3242789.3242811","","",,,,,0,0.00,0,3,3,"… Obesity and the occurrence of impaired fasting glucose are interrelated … Risk factors of pre-diabetes among adult nigerians with essential hypertension in a resource-constrained setting of a primary care clinic in eastern Nigeria …","","https://scholar.google.com/scholar?q=related:189C8e23nJQJ:scholar.google.com/&scioq=%22impaired+fasting+glucose%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2016&as_yhi=2018&as_vis=1"
