Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"JO Adeleye, FM Abbiyesuku","Anthropometric characteristics of offspring of Nigerian Type 2 Diabetics",2002,"Nigerian Journal of Clinical Practice","ajol.info","https://www.ajol.info/index.php/njcp/article/view/11115","https://scholar.google.com/scholar?cites=11550064705660819429&as_sdt=2005&sciodt=2007&hl=en",11,"2021-07-30 22:37:40","","","","",,,,,3,0.16,2,2,19,"… Department of Medicine and ** Department of Chemical Pathology, University College Hospital, Ibadan, Nigeria … resistance, which is a major factor in the development of impaired glucose tolerance (IGT) and … and waist-hip ratio were measured in 52 offspring of Nigerian Type 2 …","https://www.ajol.info/index.php/njcp/article/download/11115/14602","https://scholar.google.com/scholar?q=related:5ZewqacSSqAJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
1,"AA SABIR","Glucose tolerance among rural and urban Fulani of northern Nigeria",2008,"Faculty of INTERNAL MEDICINE","dissertation.npmcn.edu.ng","http://www.dissertation.npmcn.edu.ng/index.php/FMCP/article/download/520/677","https://scholar.google.com/scholar?cites=7638073202752915534&as_sdt=2005&sciodt=2007&hl=en",12,"2021-07-30 22:37:40","PDF","","","",,,,,1,0.08,1,1,13,"… overnight fast that is greater than 110 mg/dl (6.1 mmol/l) but less than the level of 126 mg/dl (7.0 mmol/l). Impaired glucose tolerance refers … reported the prevalence of diabetes mellitus in Nigeria to be 2.2% with … suburban Northern Nigerian population …","http://www.dissertation.npmcn.edu.ng/index.php/FMCP/article/download/520/677","https://scholar.google.com/scholar?q=related:ToiEEhzj_2kJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
54,"OO Oyegbade, EA Abioye-Kuteyi…","Screening for diabetes mellitus in a Nigerian family practice population",2007,"South African Family …","journals.co.za","https://journals.co.za/doi/abs/10.10520/EJC80153","https://scholar.google.com/scholar?cites=14899705758980092681&as_sdt=2005&sciodt=2007&hl=en",13,"2021-07-30 22:37:40","","10.10520/EJC80153","","",,,,,54,3.86,18,3,14,"… outpatient setting in Durham, USA.24 Fasting hyperglycaemia is more common among females than males in this study (female:male = 1.7:1). The Nigerian National Non … The rising prevalence of diabetes and impaired glucose tolerance … Non-communicable Disease in Nigeria …","https://www.ajol.info/index.php/safp/article/view/13393/15708","https://scholar.google.com/scholar?q=related:CbPZHXJjxs4J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
0,"DS Mshelia, AA Gadzama","Oral Glucose Tolerance Test Revisted",2003,"Nigerian Journal of Clinical Practice","ajol.info","https://www.ajol.info/index.php/njcp/article/view/11140","",14,"2021-07-30 22:37:40","","","","",,,,,0,0.00,0,2,18,"… just to order speciﬁc investigations at speciﬁc times in a poor resource setting like Nigeria … terms must impose a moratorium on test request 1"". However, in the Nigerian environment, even trained … lmmol/l but < 7.Ommol/1'4; or impaired glucose tolerance [two-hour post prandial of …","https://www.ajol.info/index.php/njcp/article/download/11140/14627","https://scholar.google.com/scholar?q=related:H-VNXwhlcaQJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
1,"L Aleksenko, RK Gyasi","Hypoglycaemia in an infant of a mother with fasting hyperglycaemia-a case report",2005,"Ghana medical journal","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/pmc1790821/","https://scholar.google.com/scholar?cites=6578804700071232901&as_sdt=2005&sciodt=2007&hl=en",15,"2021-07-30 22:37:40","HTML","","","",,,,,1,0.06,1,2,16,"… 8 , 9 . The blood glucose data was inadequate to confirm impaired glucose tolerance and because … following active management of diabetic pregnancies at University College Hospital, Ibadan, Nigeria … for abnormal glucose tolerance test during pregnancy in Nigerian women …","https://www.ncbi.nlm.nih.gov/pmc/articles/pmc1790821/","https://scholar.google.com/scholar?q=related:hYVqygScTFsJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
1,"C Ezenwaka, R Kalloo, N Offiah…","Development of impaired glucose tolerance and diabetes in follow-up offspring of Caribbean patients with type 2 diabetes: Analysis of 5-year follow-up study",2006,"Archives of physiology …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/13813450600935222","https://scholar.google.com/scholar?cites=9041440276066295738&as_sdt=2005&sciodt=2007&hl=en",16,"2021-07-30 22:37:40","","10.1080/13813450600935222","","",,,,,1,0.07,0,4,15,"… However, it was observed that offspring that developed impaired glucose tolerance (IGT) had a trend towards basal hypertriglyceridemia and decreased levels of HDL … 21.0 kg/m 2 ) were shown to have higher insulin resistance than their Nigerian counterparts (Osei et al., 1993) …","https://www.researchgate.net/profile/Chidum-Ezenwaka/publication/6665227_Development_of_impaired_glucose_tolerance_and_diabetes_in_follow-up_offspring_of_Caribbean_patients_with_type_2_diabetes_Analysis_of_5-year_follow-up_study/links/5bb6391e299bf1049b6f5977/Development-of-impaired-glucose-tolerance-and-diabetes-in-follow-up-offspring-of-Caribbean-patients-with-type-2-diabetes-Analysis-of-5-year-follow-up-study.pdf","https://scholar.google.com/scholar?q=related:ul_XCAemeX0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
0,"GO Ajayi, SA Omilabu, OO Oshundiya, O Adegbola","Glucose and Insulin in amniotic fluid in Nigerian Women",2004,"","196.45.48.59","http://196.45.48.59:8080/handle/123456789/7922","",17,"2021-07-30 22:37:40","","","","",,,,,0,0.00,0,4,17,"… in a Nigerian population with a high Perinatal Mortality Rate. Asia Oceania J. Obstet. Gynaecol. 1987; 13 (3): 305–309. 21. Olatunbosun ST, Ojo P. O, Fineberg NS Bella AF: Prevalence of diabetes mellitus and impaired glucose tolerance in a group of urban adults in Nigeria.J …","http://196.45.48.59:8080/bitstream/handle/123456789/7922/Glucose%20and%20insulin%20in%20amniotic%20fluid%20in%20Nigerian%20women.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:_vs7CzHDkKgJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
12,"C Ezenwaka, R Kalloo, M Uhlig…","The E23K variant in the Kir6. 2 subunit of the ATP-sensitive K+ channel does not augment impaired glucose tolerance in Caribbean subjects with a family …",2005,"Journal of …","joe.bioscientifica.com","https://joe.bioscientifica.com/view/journals/joe/185/3/1850439.xml","https://scholar.google.com/scholar?cites=4947332543326468788&as_sdt=2005&sciodt=2007&hl=en",18,"2021-07-30 22:37:40","HTML","","","",,,,,12,0.75,3,4,16,"… The E23K variant in the Kir6.2 subunit of the ATP-sensitive K + channel does not augment impaired glucose tolerance in Caribbean subjects with a family history of type 2 diabetes. in Journal of Endocrinology …","https://joe.bioscientifica.com/view/journals/joe/185/3/1850439.xml","https://scholar.google.com/scholar?q=related:tDq0brx0qEQJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
0,"ST Olatunbosun, AF Bella","ORIGINAL COMMUNICATIONS-Relationship Between Height, Glucose Intolerance, and Hypertension in an Urban African Black Adult Population: A Case …",2000,"Journal of the …","[East Norwalk, CT: Appleton-Century …","","",19,"2021-07-30 22:37:40","CITATION","","","",,,,,0,0.00,0,2,21,"","",""
135,"AA Motala","Diabetes trends in Africa",2002,"Diabetes/metabolism research and reviews","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/dmrr.284","https://scholar.google.com/scholar?cites=13895677106731023998&as_sdt=2005&sciodt=2007&hl=en",20,"2021-07-30 22:37:40","","10.1002/dmrr.284","","",,,,,135,7.11,135,1,19,"… (B) Epidemicity index indicating impaired glucose tolerance (IGT)/total glucose intolerance (TGI) … Studies in Mali, Tanzania, and Nigeria have shown that the prevalence of diabetes increases with body mass index (BMI)4, 9, 18 …","","https://scholar.google.com/scholar?q=related:fv46xLRc18AJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
33,"EK Oghagbon, AB Okesina","Pattern of some risk factors for cardiovascular disease in untreated Nigerian hypertensive patients",2006,"West African Journal of Medicine","ajol.info","https://www.ajol.info/index.php/wajm/article/view/28276","https://scholar.google.com/scholar?cites=6779544917980460076&as_sdt=2005&sciodt=2007&hl=en",21,"2021-07-30 22:37:40","","","","",,,,,33,2.20,17,2,15,"… some traditional risk factors for CVD, such as hypertension, impaired glucose tolerance and obesity … of some risk factors for cardiovascular disease in untreated Nigerian hypertensives - EK … Though various studies in Nigeria (“-9) have related hyper- tension with hyperlipidaemia …","https://www.ajol.info/index.php/wajm/article/view/28276/5043","https://scholar.google.com/scholar?q=related:LLQH7y7IFV4J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
15,"JI Mann, DC Tipene-Leach, HLR Pahau…","Insulin resistance and impaired glucose metabolism in a predominantly Maori community",2006,"Diabetes research and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0168822705003311","https://scholar.google.com/scholar?cites=17533710629469493007&as_sdt=2005&sciodt=2007&hl=en",22,"2021-07-30 22:37:40","","","","",,,,,15,1.00,4,4,15,"… We sought to identify lifestyle behaviours which influence risk of impaired glucose metabolism, IGM (newly diagnosed type 2 diabetes, impaired glucose tolerance [IGT] or impaired fasting glycemia [IFG]) or insulin resistance (IR) in a predominantly Maori community, and applied …","https://www.academia.edu/download/48938878/Insulin_resistance_and_impaired_glucose_20160918-6209-1masbyf.pdf","https://scholar.google.com/scholar?q=related:DxcFgOtAVPMJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
31,"AGB Amoah, DP Schuster, T Gaillard, K Osei","Insulin resistance, beta cell function and cardiovascular risk factors in Ghanaians with varying degrees of glucose tolerance",2002,"Ethnicity and disease","Citeseer","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.608.9304&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=15372291814462896051&as_sdt=2005&sciodt=2007&hl=en",23,"2021-07-30 22:37:40","PDF","","","",,,,,31,1.63,8,4,19,"… ed that acute first phase insulin secretion is severely blunted in native and immi- grant Ghanaian patients with impaired glucose tolerance (IGT) and … insulin secretion in non-diabetic, first degree relatives of patients with type 2 diabetes residing in Ibadan, Nigeria when compared …","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.608.9304&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:s7e0mPVZVdUJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
8,"MS Boyne, P Gaskin, A Luke, RJ Wilks…","Energetic determinants of glucose tolerance status in Jamaican adults",2004,"European journal of …","nature.com","https://www.nature.com/articles/1602011","https://scholar.google.com/scholar?cites=4170691704108177002&as_sdt=2005&sciodt=2007&hl=en",24,"2021-07-30 22:37:40","HTML","","","",,,,,8,0.47,2,5,17,"… combination with self-reported activity recalls. The rates of impaired glucose tolerance (IGT) were 23.7 and 27.3%, and DM2 were 16.3 and 23.7% among men and women, respectively. After adjusting for body composition, a …","https://www.nature.com/articles/1602011","https://scholar.google.com/scholar?q=related:alYJ8wFG4TkJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
5,"DS Mshelia, AA Buba","Point of care testing: a delight or a dilemma in the developing world?: an overview.",2005,"The Nigerian postgraduate medical journal","europepmc.org","https://europepmc.org/article/med/15997265","https://scholar.google.com/scholar?cites=18266155399899753184&as_sdt=2005&sciodt=2007&hl=en",25,"2021-07-30 22:37:40","","","","",,,,,5,0.31,3,2,16,"… Chemical Pathology Department, University of Maiduguri Teaching Hospital, PMB1414, Maiduguri, Nigeria. The Nigerian Postgraduate Medical Journal, 01 Jun 2005, 12(2):136-139 … diabetes mellitus, 2 were diabetic before conception 5 had impaired glucose tolerance, while 7 …","","https://scholar.google.com/scholar?q=related:4Kob145rfv0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
332,"AGB Amoah, SK Owusu, S Adjei","Diabetes in Ghana: a community based prevalence study in Greater Accra",2002,"Diabetes research and clinical practice","Elsevier","https://www.sciencedirect.com/science/article/pii/S0168822701003746","https://scholar.google.com/scholar?cites=14022848292526132788&as_sdt=2005&sciodt=2007&hl=en",26,"2021-07-30 22:37:40","","","","",,,,,332,17.47,111,3,19,"… Recent studies from urban Cameroon, Nigeria and Tanzania suggest that the disease may now be more common in sub-Saharan … Impaired glucose tolerance (IGT) [2-h plasma glucose 7.8–11.0 mmol/l] was ascertained in subjects without prior diabetes, whose fasting plasma …","","https://scholar.google.com/scholar?q=related:NI42zzkqm8IJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
173,"AA Motala, MAK Omar, FJ Pirie","Epidemiology of type 1 and type 2 diabetes in Africa",2003,"European Journal of …","academic.oup.com","https://academic.oup.com/eurjpc/article-abstract/10/2/77/5927832","https://scholar.google.com/scholar?cites=2178709901841512612&as_sdt=2005&sciodt=2007&hl=en",27,"2021-07-30 22:37:40","","","","",,,,,173,9.61,58,3,18,"… From earlier studies in South Africa [39–42] and Nigeria [43], examination of class 1 antigens … Global estimates for prevalence of diabetes mellitus and impaired glucose tolerance in adults … Ebomoyi E, Adeleye M, Arije A. Prevalence of diabetes mellitus in a Nigerian population …","","https://scholar.google.com/scholar?q=related:pLjjxxxVPB4J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
6,"P Shetty, V Iyengar, A Sawaya, E Diaz…","Application of stable isotopic techniques in the prevention of degenerative diseases like obesity and NIDDM in developing societies",2002,"Food and nutrition …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/15648265020233S134","https://scholar.google.com/scholar?cites=4834428341725440671&as_sdt=2005&sciodt=2007&hl=en",28,"2021-07-30 22:37:40","","10.1177/15648265020233S134","","",,,,,6,0.32,1,5,19,"… Chile); levels of patterns of physical activity of older adults (China) as well as their influence on weight gain and obesity (Cuba, Nigeria); the impact of body composition and energy expenditure on the evolution frank diabetes from impaired glucose tolerance (Jamaica), and of …","https://journals.sagepub.com/doi/pdf/10.1177/15648265020233S134","https://scholar.google.com/scholar?q=related:nyqggPZWF0MJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
2,"LA Olatunji, AO Soladoye","Low dietary folate impairs glucose tolerance and plasma lipid profile in oral contraceptive-treated rats",2008,"Pathophysiology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0928468008000060","https://scholar.google.com/scholar?cites=3963226136137249578&as_sdt=2005&sciodt=2007&hl=en",29,"2021-07-30 22:37:40","","","","",,,,,2,0.15,1,2,13,"… 120–150 g, obtained from the Animal House, College of Health Sciences, University of Ilorin, Ilorin, Kwara State, Nigeria, were used … To evaluate the influence of dietary folic acid deficiency (FD) on OC-induced altered lipid metabolism and impaired glucose tolerance, rats with …","","https://scholar.google.com/scholar?q=related:KjMBOSw1ADcJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
452,"PJ Anderson, J Critchley, JCN Chan…","Factor analysis of the metabolic syndrome: obesity vs insulin resistance as the central abnormality",2001,"International journal of …","nature.com","https://www.nature.com/articles/0801837","https://scholar.google.com/scholar?cites=17362066112204936291&as_sdt=2005&sciodt=2007&hl=en",30,"2021-07-30 22:37:40","","","","",,,,,452,22.60,113,4,20,"… In patients with impaired glucose tolerance, only two factors were identified; factor 1 related to reduced IS, impaired glucose tolerance, dyslipidaemia and general and central adiposity, and factor 2 which was related to blood pressure and general and central adiposity …","https://www.academia.edu/download/45183045/Factor_analysis_of_the_metabolic_syndrom20160428-13802-1tokys6.pdf","https://scholar.google.com/scholar?q=related:Y5TSECRz8vAJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=2007&as_ylo=2000&as_yhi=2008"
