Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"LY Ojewale, PO Adejumo","Relationship between diabetes risk factors and fasting blood glucose among civil servants in Ibadan, Nigeria",2014,"… Journal of Diabetes in Developing Countries","Springer","https://link.springer.com/content/pdf/10.1007/s13410-013-0161-z.pdf","",11,"2021-07-31 00:50:26","","10.1007/s13410-013-0161-z","","",,,,,0,0.00,0,2,7,"… 5. Nyenwe EA, Odia OJ, Ihekwaba AE, Ojule A, Babatunde S. Type 2 diabetes in adult Nigerians: a study of its prevalence and risk factors in Port Harcourt, Nigeria … Prevalence of diabetes mellitus and impaired glucose tolerance in a group of urban adults in Nigeria …","","https://scholar.google.com/scholar?q=related:pb7tlaA9PDwJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
0,"T Jaja, I Yarhere","Risk Factors for Type 2 Diabetes Mellitus in Secondary School Students in Port Harcourt Nigeria",2014,"ESPE 2014","abstracts.eurospe.org","https://abstracts.eurospe.org/hrp/0082/hrp0082p2-d1-320","",12,"2021-07-31 00:50:26","","","","",,,,,0,0.00,0,2,7,"… University of Port Harcourt Teaching Hospital, Port Harcourt, Nigeria … Only one female had all four risk factors while 24 (0.03%) subjects had three risk factors for type 2 DM. A total of 60 children had OGTT out of which 10 (6%) had impaired glucose tolerance …","",""
8,"TH Raimi, OC Alebiosu, JO Adeleye…","Diabetes education: strategy for improving diabetes care in Nigeria",2014,"African Journal of …","researchgate.net","https://www.researchgate.net/profile/Olutayo-Alebiosu/publication/303253542_Diabetes_education_Strategy_for_improving_diabetes_care_in_Nigeria/links/576858d808aef9750b0f9e75/Diabetes-education-Strategy-for-improving-diabetes-care-in-Nigeria.pdf","https://scholar.google.com/scholar?cites=966386445075704857&as_sdt=2005&sciodt=0,5&hl=en",13,"2021-07-31 00:50:26","PDF","","","",,,,,8,1.14,2,4,7,"… The prevalence of impaired glucose tolerance (IGT) which is a forerunner of T2DM is even more alarming, 6.8% in 2011.3 Thus, Nigeria is one of the countries that face the greatest … 21. Nigeria Vanguard Newspaper Online … Nigerian Constitution and the New Minimum Wage Act …","https://www.researchgate.net/profile/Olutayo-Alebiosu/publication/303253542_Diabetes_education_Strategy_for_improving_diabetes_care_in_Nigeria/links/576858d808aef9750b0f9e75/Diabetes-education-Strategy-for-improving-diabetes-care-in-Nigeria.pdf","https://scholar.google.com/scholar?q=related:GWx9BlpLaQ0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
154,"S Macaulay, DB Dunger, SA Norris","Gestational diabetes mellitus in Africa: a systematic review",2014,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0097871","https://scholar.google.com/scholar?cites=17609030652930068196&as_sdt=2005&sciodt=0,5&hl=en",14,"2021-07-31 00:50:26","HTML","","","",,,,,154,22.00,51,3,7,"… terms and combinations were used: “gestational diabetes” and Africa; “impaired fasting glucose” and pregnancy and Africa; diabetes and pregnancy and Africa; “impaired glucose tolerance” and pregnancy … Nigeria. Six Nigerian studies, all on urban populations, were evaluated …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0097871","https://scholar.google.com/scholar?q=related:5I7cChXYX_QJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
13,"EO Egbe, OA Asuquo, EO Ekwere…","Assessment of anthropometric indices among residents of Calabar, South-East Nigeria",2014,"Indian journal of …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4056140/","https://scholar.google.com/scholar?cites=7538361795194469996&as_sdt=2005&sciodt=0,5&hl=en",15,"2021-07-31 00:50:26","HTML","","","",,,,,13,1.86,3,4,7,"… Lindstrom J, Eriksson G. Prevention of type 2 DM by changes in lifestyle among subjects with impaired glucose tolerance … Odia OJ, Ihekwaba AE, Ojule A, Babatunde S. Type 2 diabetes in Adult Nigerians: A study of its prevalence and risk factors in Port Harcourt, Nigeria …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4056140/","https://scholar.google.com/scholar?q=related:bD7x3hyknWgJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
32,"AA Akintunde, AA Salawu, OG Opadijo","Prevalence of traditional cardiovascular risk factors among staff of Ladoke Akintola University of Technology, Ogbomoso, Nigeria",2014,"Nigerian Journal of Clinical …","ajol.info","https://www.ajol.info/index.php/njcp/article/view/111204","https://scholar.google.com/scholar?cites=14897404405052776649&as_sdt=2005&sciodt=0,5&hl=en",16,"2021-07-31 00:50:26","","","","",,,,,32,4.57,11,3,7,"… Impaired glucose tolerance/DM (n) 0 (0.0) 6 (7.1) 11 (12.2) 2 (22.2) 0.08 … of cardiovascular risk factors in the middle‑aged and elderly population of a Nigerian rural community … Prevalence and determinants of hypertension in Abia State Nigeria: Results from the Abia State Non …","https://www.ajol.info/index.php/njcp/article/download/111204/100974","https://scholar.google.com/scholar?q=related:yaCCZmA2vs4J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
4,"B Park, KW Jung, CM Oh, KS Choi, M Suh, JK Jun","Prevalence of and factors influencing impaired glucose tolerance among hepatitis B carriers: a nationwide cross-sectional study in the Republic of Korea",2014,"Medicine","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4616303/","https://scholar.google.com/scholar?cites=16003923013990852756&as_sdt=2005&sciodt=0,5&hl=en",17,"2021-07-31 00:50:26","HTML","","","",,,,,4,0.57,1,6,7,"… Prevalence of and Factors Influencing Impaired Glucose Tolerance Among Hepatitis B Carriers … 13,14 Thus, patients with both HBV or HCV infection and impaired glucose tolerance are at high risk for advanced liver diseases such as cirrhosis and HCC …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4616303/","https://scholar.google.com/scholar?q=related:lKifVTBbGd4J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
0,"TG Kitenge","The prevalence of impaired glucose tolerance, impaired fasting glucose and undiagnosed type 2 diabetes among middle aged adults attending the outpatiets …",2014,"","ulspace.ul.ac.za","http://ulspace.ul.ac.za/handle/10386/1337","",18,"2021-07-31 00:50:26","","","","",,,,,0,0.00,0,1,7,"Page 1. The prevalence of impaired glucose tolerance, impaired fasting glucose and undiagnosed type 2 diabetes among middle aged adults attending the outpatients department at the … IGT Impaired Glucose Tolerance OGTT Oral Glucose Tolerance Test …","http://ulspace.ul.ac.za/bitstream/handle/10386/1337/kitenge_tg_2014.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:axybKrj-DrsJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
3,"II Ijeh, IP Amadi, CECC Ejike","Improvement of glucose tolerance in rats fed with diets containing Vernonia amygdalina leaves",2013,"Biokemistri","ajol.info","https://www.ajol.info/index.php/biokem/article/view/90292","https://scholar.google.com/scholar?cites=5876537018902294208&as_sdt=2005&sciodt=0,5&hl=en",19,"2021-07-31 00:50:26","","","","",,,,,3,0.38,1,3,8,"… BKM.2013.004 © 2013 Nigerian Society for Experimental Biology; All rights reserved … the Animal Breeding Unit of the Faculty of Veterinary Medicine, University of Nigeria, Nsukka … Rhee et al., 2010; Matsuda and DeFronzo, 1999) and since an impaired glucose tolerance is an …","https://www.ajol.info/index.php/biokem/article/download/90292/79719","https://scholar.google.com/scholar?q=related:wK4akUinjVEJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
134,"AO Ogbera, C Ekpebegh","Diabetes mellitus in Nigeria: The past, present and future",2014,"World journal of diabetes","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4265879/","https://scholar.google.com/scholar?cites=15772726042758918805&as_sdt=2005&sciodt=0,5&hl=en",20,"2021-07-31 00:50:26","HTML","","","",,,,,134,19.14,67,2,7,"… Prevalence of diabetes mellitus and impaired glucose tolerance in a group of urban adults in Nigeria … article] [PubMed] [Google Scholar]. 6. Erasmus RT, Fakeye T, Olukoga O, Okesina AB, Ebomoyi E, Adeleye M, Arije A. Prevalence of diabetes mellitus in a Nigerian population …","https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4265879/","https://scholar.google.com/scholar?q=related:lbIytsT649oJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
0,"KC Odo, MO Adíbe, JM Okonta","Assessment of Community Pharmacist Role in the Management of type 2 Diabetic Patients: Enugu Urban Case Study",2013,"Nigerian Hospital Practice","academia.edu","https://www.academia.edu/download/48969003/Assessment_of_roles_of_community_pharmay_in_mgt_of_diabetes.pdf","",21,"2021-07-31 00:50:26","PDF","","","",,,,,0,0.00,0,3,8,"… Prevalence of Diabetes and Impaired Glucose Tolerance in Nigerians, Jamaicans and US Blacks … S. Type 2 Diabetes in Adult Nigerians: A Study ofIts Prevalence and Risk Factors in Port Harcourt, Nigeria … Diabetie Management Diabetic Therapy in A Nigerian Tertiary Institution …","https://www.academia.edu/download/48969003/Assessment_of_roles_of_community_pharmay_in_mgt_of_diabetes.pdf","https://scholar.google.com/scholar?q=related:kglV8rzG_2oJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
8,"MM Mezie-Okoye","Diabetes in older adults: experience from a rural community in south-east Nigeria",2013,"African Journal of Diabetes Medicine Vol","researchgate.net","https://www.researchgate.net/profile/Margaret-Mezie-Okoye/publication/268279775_Diabetes_in_older_adults_experience_from_a_rural_community_in_south-east_Nigeria/links/54d524d50cf25013d02a92fa/Diabetes-in-older-adults-experience-from-a-rural-community-in-south-east-Nigeria.pdf","https://scholar.google.com/scholar?cites=17131644548089096662&as_sdt=2005&sciodt=0,5&hl=en",22,"2021-07-31 00:50:26","PDF","","","",,,,,8,1.00,8,1,8,"… Impaired glucose tolerance and impaired fasting glycaemia: the current status on … Non-communicable diseases in Nigeria: na- tional survey (final report) on hypertension, coronary heart disease … lence of some risk factors of coronary heart disease in a rural Nigerian population …","https://www.researchgate.net/profile/Margaret-Mezie-Okoye/publication/268279775_Diabetes_in_older_adults_experience_from_a_rural_community_in_south-east_Nigeria/links/54d524d50cf25013d02a92fa/Diabetes-in-older-adults-experience-from-a-rural-community-in-south-east-Nigeria.pdf","https://scholar.google.com/scholar?q=related:1qkb-_LTv-0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
9,"AA Akintunde, AA Salawu…","Assessment of Snoring and obstructive sleep apnoea in a Nigerian university: Association with cardiovascular risk factors",2014,"Nigerian medical journal …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4262842/","https://scholar.google.com/scholar?cites=13687004617789669314&as_sdt=2005&sciodt=0,5&hl=en",23,"2021-07-31 00:50:26","HTML","","","",,,,,9,1.29,3,3,7,"… also shown that OSA and snoring may be associated with impaired glucose tolerance and increased left … for OSA are very common among university workers in a Nigerian University setup … tide of increased burden of cardiovascular disease among university workforce in Nigeria …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4262842/","https://scholar.google.com/scholar?q=related:wv972i4C8r0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
28,"TO Akande, JO Adeleye, S Kadiri","Insulin resistance in Nigerians with essential hypertension",2013,"African health sciences","ajol.info","https://www.ajol.info/index.php/ahs/article/view/93689","https://scholar.google.com/scholar?cites=12615756440474484211&as_sdt=2005&sciodt=0,5&hl=en",24,"2021-07-31 00:50:26","","","","",,,,,28,3.50,9,3,8,"… Objective: To determine the prevalence of insulin resistance in hypertensive Nigerians and to … of Medicine, College of Medicine University of Ibadan, Ibadan Nigeria Telephone: +234 … Insulin resistance is said to precede the development of impaired glucose tolerance (IGT) and …","https://www.ajol.info/index.php/ahs/article/view/93689/83113","https://scholar.google.com/scholar?q=related:8_1TN6QrFK8J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
10,"OI Opeodu","Undiagnosed diabetes mellitus: a survey of dental outpatients in a tertiary hospital",2013,"African journal of medicine and medical sciences","ojshostng.com","http://ojshostng.com/index.php/ajmms/article/view/943","https://scholar.google.com/scholar?cites=5032380052170555416&as_sdt=2005&sciodt=0,5&hl=en",25,"2021-07-31 00:50:26","HTML","","","",,,,,10,1.25,10,1,8,"… and Akhiobare O. Prevalence of undiagnosed diabetes mellitus among dental patients in Edo State, Nigeria. J Biomedical Sciences 2006; 5:24-28. Harris MI, Flegal KM, Cowie CC et al. Prevalence of Diabetes, Impaired Fasting Glucose, and Impaired Glucose Tolerance in US …","http://ojshostng.com/index.php/ajmms/article/view/943","https://scholar.google.com/scholar?q=related:GEBjqP6a1kUJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
3,"LA Olatunji, IP Oyeyipo…","Effect of a high-fructose diet on glucose tolerance, plasma lipid and hemorheological parameters during oral contraceptive administration in female rats",2013,"Clinical hemorheology …","content.iospress.com","https://content.iospress.com/articles/clinical-hemorheology-and-microcirculation/ch1561","https://scholar.google.com/scholar?cites=10187544162063418731&as_sdt=2005&sciodt=0,5&hl=en",26,"2021-07-31 00:50:26","","","","",,,,,3,0.38,1,3,8,"… col- lege of Health Sciences, University of Ilorin (Ilorin, Nigeria) were used … impaired glucose tolerance, increased fructose consumption could predispose users of OC regardless of dose … between plasma triglyceride and hemorheological variables in Nigerian primigravidae and …","","https://scholar.google.com/scholar?q=related:awVlgXBtYY0J:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
68,"JC Mbanya, FK Assah, J Saji, EN Atanga","Obesity and type 2 diabetes in Sub-Sahara Africa",2014,"Current diabetes reports","Springer","https://link.springer.com/content/pdf/10.1007/s11892-014-0501-5.pdf","https://scholar.google.com/scholar?cites=11870481444153392145&as_sdt=2005&sciodt=0,5&hl=en",27,"2021-07-31 00:50:26","","10.1007/s11892-014-0501-5","","",,,,,68,9.71,17,4,7,"… 2011;11:454–6. Nigerian study which provides evidence of T2DM occurring in a child … of life of patients with type 2 diabetes attending selected hospitals in south western Nigeria … Prevalence of dia- betes mellitus and impaired glucose tolerance in a rural community of Angola …","https://www.researchgate.net/profile/Jude-Saji/publication/262109395_Obesity_and_Type_2_Diabetes_in_Sub-Sahara_Africa/links/5727e26e08ae586b21e29a2c/Obesity-and-Type-2-Diabetes-in-Sub-Sahara-Africa.pdf","https://scholar.google.com/scholar?q=related:EfygH_trvKQJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
0,"UM Linus, E Uchechukwu, O Onoh Gladys…","Prevalence Of Gestational Diabetes Mellitus; Risk Factors Among Pregnant Women (In Abakaliki Metropolis, Ebonyi State Nigeria.)",,"researchgate.net","","https://www.researchgate.net/profile/Chinwe-Ewenighi/publication/267658834_Prevalence_Of_Gestational_Diabetes_Mellitus_Prevalence_Of_Gestational_Diabetes_Mellitus_Risk_Factors_Among_Pregnant_Women_In_Abakaliki_Metropolis_Ebonyi_State_Nigeria/links/54578e340cf26d5090aaef7b/Prevalence-Of-Gestational-Diabetes-Mellitus-Prevalence-Of-Gestational-Diabetes-Mellitus-Risk-Factors-Among-Pregnant-Women-In-Abakaliki-Metropolis-Ebonyi-State-Nigeria.pdf","",28,"2021-07-31 00:50:26","PDF","","","",,,,,0,0.00,0,4,,"… diabetes include; previous diagnosis of gestational diabetes or prediabetes, impaired glucose tolerance, or impaired … T., Olukoga, O. Prevalence of diabetes mellitus in a Nigeria population … Kuku, SF Prevalence of gestational diabetes mellitus in 221 consecutive Nigerian women …","https://www.researchgate.net/profile/Chinwe-Ewenighi/publication/267658834_Prevalence_Of_Gestational_Diabetes_Mellitus_Prevalence_Of_Gestational_Diabetes_Mellitus_Risk_Factors_Among_Pregnant_Women_In_Abakaliki_Metropolis_Ebonyi_State_Nigeria/links/54578e340cf26d5090aaef7b/Prevalence-Of-Gestational-Diabetes-Mellitus-Prevalence-Of-Gestational-Diabetes-Mellitus-Risk-Factors-Among-Pregnant-Women-In-Abakaliki-Metropolis-Ebonyi-State-Nigeria.pdf","https://scholar.google.com/scholar?q=related:Qem4n_G55wgJ:scholar.google.com/&scioq=%22impaired+glucose+tolerance%22+nigeria&hl=en&as_sdt=0,5&as_ylo=2013&as_yhi=2014&as_vis=1"
